"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Pleosporaceae;Pleospora;";"0.0";"0";"5";"3";"0";"3";"2";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Pleosporaceae;Pyrenophora;";"0.0";"0";"6";"6";"0";"6";"0";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Pleosporaceae;Setosphaeria;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Pseudochaetosphaeronema;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Roussoellaceae;";"0.0";"0";"6";"5";"0";"5";"1";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Roussoellaceae;Roussoella;";"0.0";"0";"6";"5";"0";"5";"1";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Sporormiaceae;";"0.0";"0";"10";"9";"0";"9";"1";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;";"0.0";"0";"7";"6";"0";"6";"1";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Sporormiaceae;Westerdykella;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Teichospora;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Testudinaceae;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Testudinaceae;Lepidosphaeria;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Testudinaceae;Neotestudina;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Testudinaceae;Ulospora;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Torula;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Trematosphaeria;";"0.0";"0";"2";"1";"0";"1";"1";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Trematosphaeriaceae;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Trematosphaeriaceae;Falciformispora;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;Zopfia;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporales;uncultured;";"0.0";"0";"31";"29";"0";"29";"2";"414886";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Stigmatodiscales;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Stigmatodiscales;Stigmatodiscaceae;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Stigmatodiscales;Stigmatodiscaceae;Asterodiscus;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Stigmatodiscales;Stigmatodiscaceae;Stigmatodiscus;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Stigmatodiscales;Stigmatodiscaceae;uncultured;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;";"0.0";"0";"32";"25";"0";"25";"7";"414890";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;";"0.0";"0";"31";"25";"0";"25";"6";"414890";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Acanthostigma;";"0.0";"0";"1";"0";"0";"0";"1";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Aquaphila;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Helicoma;";"0.0";"0";"11";"8";"0";"8";"3";"414907";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Helicomyces;";"0.0";"0";"4";"3";"0";"3";"1";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Helicosporium;";"0.0";"0";"7";"7";"0";"7";"0";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Tubeufiaceae;Tubeufia;";"0.0";"0";"7";"6";"0";"6";"1";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Tubeufiales;Wiesneriomyces;";"0.0";"0";"1";"0";"0";"0";"1";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Valsariales;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Valsariales;Valsariaceae;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Valsariales;Valsariaceae;Myrmaecium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Valsariales;Valsariaceae;Valsaria;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;";"0.0";"0";"33";"21";"0";"21";"12";"414894";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;";"0.0";"0";"28";"18";"0";"18";"10";"414897";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;Fusicladium;";"0.0";"0";"1";"0";"0";"0";"1";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;Mycosisymbrium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;Ochroconis;";"0.0";"0";"20";"12";"0";"12";"8";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;Veronaeopsis;";"0.0";"0";"1";"0";"0";"0";"1";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;Verruconis;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Sympoventuriaceae;uncultured;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Venturiaceae;";"0.0";"0";"5";"3";"0";"3";"2";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Venturiales;Venturiaceae;Venturia;";"0.0";"0";"5";"3";"0";"3";"2";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;uncultured;";"0.0";"0";"8";"1";"0";"1";"7";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;";"0.0";"0";"833";"481";"0";"481";"352";"414434";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;";"0.0";"0";"176";"87";"0";"87";"89";"414828";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Chaetothyriaceae;";"0.0";"0";"4";"0";"0";"0";"4";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Chaetothyriaceae;Camptophora;";"0.0";"0";"2";"0";"0";"0";"2";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Chaetothyriaceae;Ceramothyrium;";"0.0";"0";"2";"0";"0";"0";"2";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;";"0.0";"0";"17";"2";"0";"2";"15";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;";"0.0";"0";"17";"2";"0";"2";"15";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;";"0.0";"0";"109";"67";"0";"67";"42";"414848";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Berlesiella;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;";"0.0";"0";"15";"10";"0";"10";"5";"414905";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;";"0.0";"0";"25";"12";"0";"12";"13";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;";"0.0";"0";"44";"29";"0";"29";"15";"414886";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;";"0.0";"0";"9";"5";"0";"5";"4";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Phialophora;";"0.0";"0";"5";"1";"0";"1";"4";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Veronaea;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;uncultured;";"0.0";"0";"2";"1";"0";"1";"1";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;";"0.0";"0";"34";"15";"0";"15";"19";"414900";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Bacillicladium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Bradymyces;";"0.0";"0";"10";"3";"0";"3";"7";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;";"0.0";"0";"18";"10";"0";"10";"8";"414905";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Neophaeococcomyces;";"0.0";"0";"1";"0";"0";"0";"1";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;uncultured;";"0.0";"0";"2";"0";"0";"0";"2";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;uncultured;";"0.0";"0";"8";"1";"0";"1";"7";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Coryneliales;";"0.0";"0";"5";"3";"0";"3";"2";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Coryneliales;Coryneliaceae;";"0.0";"0";"5";"3";"0";"3";"2";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Coryneliales;Coryneliaceae;Caliciopsis;";"0.0";"0";"2";"0";"0";"0";"2";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Coryneliales;Coryneliaceae;Corynelia;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Coryneliales;Coryneliaceae;Lagenulopsis;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;";"0.0";"0";"440";"308";"0";"308";"132";"414607";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;";"0.0";"0";"304";"206";"0";"206";"98";"414709";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;";"0.0";"0";"201";"141";"0";"141";"60";"414774";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Chromocleista;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Eurotium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Hamigera;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Leiothecium;";"0.0";"0";"2";"0";"0";"0";"2";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Merimbla;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Monascus;";"0.0";"0";"8";"4";"0";"4";"4";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicilliopsis;";"0.0";"0";"5";"4";"0";"4";"1";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;";"0.0";"0";"60";"42";"0";"42";"18";"414873";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Sclerocleista;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Thysanophora;";"0.0";"0";"10";"0";"0";"0";"10";"414915";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Warcupiella;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Xerochrysium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Xeromyces;";"0.0";"0";"3";"1";"0";"1";"2";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Elaphomycetaceae;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
