"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;";"0.0";"0";"9";"5";"0";"5";"4";"209776";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanotorris;";"0.0";"0";"14";"2";"0";"2";"12";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;uncultured;";"0.0";"0";"4";"1";"0";"1";"3";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;";"0.0";"0";"9";"4";"0";"4";"5";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;";"0.0";"0";"9";"4";"0";"4";"5";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;";"0.0";"0";"9";"4";"0";"4";"5";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;";"0.0";"0";"9";"4";"0";"4";"5";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;";"0.0";"0";"401";"136";"0";"136";"265";"209645";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;";"0.0";"0";"195";"28";"0";"28";"167";"209753";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;";"0.0";"0";"60";"10";"0";"10";"50";"209771";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;";"0.0";"0";"60";"10";"0";"10";"50";"209771";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;uncultured;";"0.0";"0";"132";"18";"0";"18";"114";"209763";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;";"0.0";"0";"206";"108";"0";"108";"98";"209673";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;";"0.0";"0";"206";"108";"0";"108";"98";"209673";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;";"0.0";"0";"9";"4";"0";"4";"5";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;";"0.0";"0";"23";"15";"0";"15";"8";"209766";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;";"0.0";"0";"174";"89";"0";"89";"85";"209692";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Hadarchaeota;";"0.0";"0";"300";"73";"0";"73";"227";"209708";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;";"0.0";"0";"300";"73";"0";"73";"227";"209708";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;";"0.0";"0";"300";"73";"0";"73";"227";"209708";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Halobacterota;";"0.0";"0";"5352";"2149";"0";"2149";"3203";"207632";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Halobacterota;ANME-1;";"0.0";"0";"154";"33";"0";"33";"121";"209748";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Halobacterota;ANME-1;ANME-1a;";"0.0";"0";"45";"10";"0";"10";"35";"209771";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Halobacterota;ANME-1;ANME-1b;";"0.0";"0";"94";"14";"0";"14";"80";"209767";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;";"0.0";"0";"80";"36";"0";"36";"44";"209745";"39061"
