"","Primer_name","Reads","Genus","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"475","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",31,"Parapharyngiella",154243,0.000200981568045227,"Eukaryota","18S",400,300,"Test"
"476","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",109,"Parathyridaria",154243,0.000706677126352574,"Eukaryota","18S",400,300,"Test"
"477","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",30,"Paxillus",154243,0.000194498291656672,"Eukaryota","18S",400,300,"Test"
"478","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",383,"Penicillium",154243,0.00248309485681684,"Eukaryota","18S",400,300,"Test"
"479","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",7,"Penidiella",154243,4.538293471989e-05,"Eukaryota","18S",400,300,"Test"
"480","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",538,"Periconia",154243,0.00348800269704298,"Eukaryota","18S",400,300,"Test"
"481","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",41,"Petriella",154243,0.000265814331930785,"Eukaryota","18S",400,300,"Test"
"482","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",18,"Peziza",154243,0.000116698974994003,"Eukaryota","18S",400,300,"Test"
"483","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",7,"Phaeosphaeria",154243,4.538293471989e-05,"Eukaryota","18S",400,300,"Test"
"484","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",121,"Phallus",154243,0.000784476443015242,"Eukaryota","18S",400,300,"Test"
"485","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",78,"Phanerochaete",154243,0.000505695558307346,"Eukaryota","18S",400,300,"Test"
"486","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",19,"Phialophora",154243,0.000123182251382559,"Eukaryota","18S",400,300,"Test"
"487","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",412,"Phycomyces",154243,0.00267110987208496,"Eukaryota","18S",400,300,"Test"
"488","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",4,"Physoderma",154243,2.59331055542229e-05,"Eukaryota","18S",400,300,"Test"
"489","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",381,"Pichia",154243,0.00247012830403973,"Eukaryota","18S",400,300,"Test"
"490","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",5940,"Pilaira",154243,0.038510661748021,"Eukaryota","18S",400,300,"Test"
"491","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",102,"Pilobolus",154243,0.000661294191632683,"Eukaryota","18S",400,300,"Test"
"492","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",9,"Pinus",154243,5.83494874970015e-05,"Eukaryota","18S",400,300,"Test"
"493","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",124,"Piptocephalis",154243,0.000803926272180909,"Eukaryota","18S",400,300,"Test"
"494","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",8,"Plasmodiophora",154243,5.18662111084458e-05,"Eukaryota","18S",400,300,"Test"
"495","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",24,"Platyophrya",154243,0.000155598633325337,"Eukaryota","18S",400,300,"Test"
"496","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",9,"Podospora",154243,5.83494874970015e-05,"Eukaryota","18S",400,300,"Test"
"497","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",11,"Polychytrium",154243,7.13160402741129e-05,"Eukaryota","18S",400,300,"Test"
"498","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",78,"Polytolypa",154243,0.000505695558307346,"Eukaryota","18S",400,300,"Test"
"499","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",26,"Preussia",154243,0.000168565186102449,"Eukaryota","18S",400,300,"Test"
"500","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",159,"Proleptomonas",154243,0.00103084094578036,"Eukaryota","18S",400,300,"Test"
"501","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",23,"Protacanthamoeba",154243,0.000149115356936782,"Eukaryota","18S",400,300,"Test"
"502","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",20,"Prototheca",154243,0.000129665527771114,"Eukaryota","18S",400,300,"Test"
"503","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",69,"Psathyrella",154243,0.000447346070810345,"Eukaryota","18S",400,300,"Test"
"504","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",35,"Pseudochlorella",154243,0.00022691467359945,"Eukaryota","18S",400,300,"Test"
"505","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",146,"Pseudomicrostroma",154243,0.000946558352729135,"Eukaryota","18S",400,300,"Test"
"506","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",26,"Pseudoplatyophrya",154243,0.000168565186102449,"Eukaryota","18S",400,300,"Test"
"507","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",12,"Pseudosigmoidea",154243,7.77993166626686e-05,"Eukaryota","18S",400,300,"Test"
"508","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",87,"Pseudotremella",154243,0.000564045045804348,"Eukaryota","18S",400,300,"Test"
"509","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",33,"Pythium",154243,0.000213948120822339,"Eukaryota","18S",400,300,"Test"
"510","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",14,"Ramaria",154243,9.07658694397801e-05,"Eukaryota","18S",400,300,"Test"
"511","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",87,"Ramophialophora",154243,0.000564045045804348,"Eukaryota","18S",400,300,"Test"
"512","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",4,"Rebecca",154243,2.59331055542229e-05,"Eukaryota","18S",400,300,"Test"
"513","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",8,"Repoma",154243,5.18662111084458e-05,"Eukaryota","18S",400,300,"Test"
"514","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",72,"Rhinocladiella",154243,0.000466795899976012,"Eukaryota","18S",400,300,"Test"
"515","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",67,"Rhizaspis",154243,0.000434379518033233,"Eukaryota","18S",400,300,"Test"
"516","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",13,"Rhizodiscina",154243,8.42825930512244e-05,"Eukaryota","18S",400,300,"Test"
"517","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",641,"Rhizophydium",154243,0.00415578016506422,"Eukaryota","18S",400,300,"Test"
"518","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",1618,"Rhizopogon",154243,0.0104899411966832,"Eukaryota","18S",400,300,"Test"
"519","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",222,"Rhizopus",154243,0.00143928735825937,"Eukaryota","18S",400,300,"Test"
"520","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",57,"Rhogostoma",154243,0.000369546754147676,"Eukaryota","18S",400,300,"Test"
"521","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",6,"Rozella",154243,3.88996583313343e-05,"Eukaryota","18S",400,300,"Test"
"522","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",14,"Saccobolus",154243,9.07658694397801e-05,"Eukaryota","18S",400,300,"Test"
"523","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",17,"Saitozyma",154243,0.000110215698605447,"Eukaryota","18S",400,300,"Test"
"524","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",7,"Sanchytrium",154243,4.538293471989e-05,"Eukaryota","18S",400,300,"Test"
"525","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",782,"Sarcocystis",154243,0.00506992213585057,"Eukaryota","18S",400,300,"Test"
"526","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",11,"Schoutedamoeba",154243,7.13160402741129e-05,"Eukaryota","18S",400,300,"Test"
"527","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",1150,"Scopulariopsis",154243,0.00745576784683908,"Eukaryota","18S",400,300,"Test"
"528","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",17,"Scotinosphaera",154243,0.000110215698605447,"Eukaryota","18S",400,300,"Test"
"529","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",52,"Scutigerella",154243,0.000337130372204897,"Eukaryota","18S",400,300,"Test"
"530","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",16,"Slimacomyces",154243,0.000103732422216892,"Eukaryota","18S",400,300,"Test"
"531","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",19,"Solicoccozyma",154243,0.000123182251382559,"Eukaryota","18S",400,300,"Test"
"532","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",2,"Sphaerocreas",154243,1.29665527771114e-05,"Eukaryota","18S",400,300,"Test"
"533","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",31,"Spheciospongia",154243,0.000200981568045227,"Eukaryota","18S",400,300,"Test"
"534","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",818,"Spongomonas",154243,0.00530332008583858,"Eukaryota","18S",400,300,"Test"
"535","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",95,"Spongospora",154243,0.000615911256912793,"Eukaryota","18S",400,300,"Test"
"536","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",11,"Sporendonema",154243,7.13160402741129e-05,"Eukaryota","18S",400,300,"Test"
"537","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",68,"Starmerella",154243,0.000440862794421789,"Eukaryota","18S",400,300,"Test"
"538","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",22,"Stephanonectria",154243,0.000142632080548226,"Eukaryota","18S",400,300,"Test"
"539","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",15,"Stephanospora",154243,9.72491458283358e-05,"Eukaryota","18S",400,300,"Test"
"540","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",12,"Stereocaulon",154243,7.77993166626686e-05,"Eukaryota","18S",400,300,"Test"
"541","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",39,"Stichococcus",154243,0.000252847779153673,"Eukaryota","18S",400,300,"Test"
"542","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",19,"Stictis",154243,0.000123182251382559,"Eukaryota","18S",400,300,"Test"
"543","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",205,"Symbiochloris",154243,0.00132907165965392,"Eukaryota","18S",400,300,"Test"
"544","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",3,"Syncystis",154243,1.94498291656672e-05,"Eukaryota","18S",400,300,"Test"
"545","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",445,"Talaromyces",154243,0.0028850579929073,"Eukaryota","18S",400,300,"Test"
"546","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",279,"Taphrina",154243,0.00180883411240705,"Eukaryota","18S",400,300,"Test"
"547","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",4036,"Tausonia",154243,0.0261665035042109,"Eukaryota","18S",400,300,"Test"
"548","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",11,"Taxus",154243,7.13160402741129e-05,"Eukaryota","18S",400,300,"Test"
"549","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",2,"Telaepolella",154243,1.29665527771114e-05,"Eukaryota","18S",400,300,"Test"
"550","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",7,"Thaumatomastix",154243,4.538293471989e-05,"Eukaryota","18S",400,300,"Test"
"551","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",10,"Thaumatomonas",154243,6.48327638855572e-05,"Eukaryota","18S",400,300,"Test"
"552","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",32,"Thecaphora",154243,0.000207464844433783,"Eukaryota","18S",400,300,"Test"
"553","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",152,"Thermomyces",154243,0.000985458011060469,"Eukaryota","18S",400,300,"Test"
"554","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",26,"Thielavia",154243,0.000168565186102449,"Eukaryota","18S",400,300,"Test"
"555","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",74,"Thysanophora",154243,0.000479762452753123,"Eukaryota","18S",400,300,"Test"
"556","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",19,"Torulaspora",154243,0.000123182251382559,"Eukaryota","18S",400,300,"Test"
"557","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",1014,"Trebouxia",154243,0.0065740422579955,"Eukaryota","18S",400,300,"Test"
"558","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",232,"Trechispora",154243,0.00150412012214493,"Eukaryota","18S",400,300,"Test"
"559","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",10,"Tribonema",154243,6.48327638855572e-05,"Eukaryota","18S",400,300,"Test"
"560","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",176,"Trichophyton",154243,0.00114105664438581,"Eukaryota","18S",400,300,"Test"
"561","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",221,"Trichosporon",154243,0.00143280408187081,"Eukaryota","18S",400,300,"Test"
"562","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",11,"Trichothecium",154243,7.13160402741129e-05,"Eukaryota","18S",400,300,"Test"
"563","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",33,"Trinema",154243,0.000213948120822339,"Eukaryota","18S",400,300,"Test"
"564","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",12,"Umbelopsis",154243,7.77993166626686e-05,"Eukaryota","18S",400,300,"Test"
"565","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",5,"Umbilicaria",154243,3.24163819427786e-05,"Eukaryota","18S",400,300,"Test"
"566","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",6,"Ventrifissura",154243,3.88996583313343e-05,"Eukaryota","18S",400,300,"Test"
"567","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",40,"Veronaea",154243,0.000259331055542229,"Eukaryota","18S",400,300,"Test"
"568","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",173,"Viridiraptor",154243,0.00112160681522014,"Eukaryota","18S",400,300,"Test"
"569","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",13,"Volutella",154243,8.42825930512244e-05,"Eukaryota","18S",400,300,"Test"
"570","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",279,"Wallemia",154243,0.00180883411240705,"Eukaryota","18S",400,300,"Test"
"571","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",56,"Watanabea",154243,0.00036306347775912,"Eukaryota","18S",400,300,"Test"
"572","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",76,"Xanthoria",154243,0.000492729005530235,"Eukaryota","18S",400,300,"Test"
"573","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",411,"Xenobotrytis",154243,0.0026646265956964,"Eukaryota","18S",400,300,"Test"
"574","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",18,"Xenochalara",154243,0.000116698974994003,"Eukaryota","18S",400,300,"Test"
"575","18S_0067a_deg_5Mod_52_F.NSR399_5Mod_52_R",903,"Yarrowia",154243,0.00585439857886582,"Eukaryota","18S",400,300,"Test"
"576","18S9modF_88_F.18S637modR_89_R",19,"Acremonium",4949,0.0038391594261467,"Eukaryota","18S",700,600,"Test"
"577","18S9modF_88_F.18S637modR_89_R",70,"Adelina",4949,0.0141442715700141,"Eukaryota","18S",700,600,"Test"
"578","18S9modF_88_F.18S637modR_89_R",109,"Apatococcus",4949,0.0220246514447363,"Eukaryota","18S",700,600,"Test"
"579","18S9modF_88_F.18S637modR_89_R",4,"Arthopyrenia",4949,0.000808244089715094,"Eukaryota","18S",700,600,"Test"
"580","18S9modF_88_F.18S637modR_89_R",1,"Backusella",4949,0.000202061022428773,"Eukaryota","18S",700,600,"Test"
"581","18S9modF_88_F.18S637modR_89_R",27,"Bodomorpha",4949,0.00545564760557688,"Eukaryota","18S",700,600,"Test"
"582","18S9modF_88_F.18S637modR_89_R",2,"Brachylecithum",4949,0.000404122044857547,"Eukaryota","18S",700,600,"Test"
"583","18S9modF_88_F.18S637modR_89_R",29,"Brassica",4949,0.00585976965043443,"Eukaryota","18S",700,600,"Test"
"584","18S9modF_88_F.18S637modR_89_R",10,"Bryophyllum",4949,0.00202061022428774,"Eukaryota","18S",700,600,"Test"
"585","18S9modF_88_F.18S637modR_89_R",214,"Candida",4949,0.0432410587997575,"Eukaryota","18S",700,600,"Test"
"586","18S9modF_88_F.18S637modR_89_R",7,"Cephalotheca",4949,0.00141442715700141,"Eukaryota","18S",700,600,"Test"
"587","18S9modF_88_F.18S637modR_89_R",9,"Colpodella",4949,0.00181854920185896,"Eukaryota","18S",700,600,"Test"
"588","18S9modF_88_F.18S637modR_89_R",43,"Coniochaeta",4949,0.00868862396443726,"Eukaryota","18S",700,600,"Test"
"589","18S9modF_88_F.18S637modR_89_R",63,"Cryptosporidium",4949,0.0127298444130127,"Eukaryota","18S",700,600,"Test"
"590","18S9modF_88_F.18S637modR_89_R",17,"Cyathocotyle",4949,0.00343503738128915,"Eukaryota","18S",700,600,"Test"
"591","18S9modF_88_F.18S637modR_89_R",109,"Cyniclomyces",4949,0.0220246514447363,"Eukaryota","18S",700,600,"Test"
"592","18S9modF_88_F.18S637modR_89_R",129,"Cystoisospora",4949,0.0260658718933118,"Eukaryota","18S",700,600,"Test"
"593","18S9modF_88_F.18S637modR_89_R",62,"Daphnia",4949,0.012527783390584,"Eukaryota","18S",700,600,"Test"
"594","18S9modF_88_F.18S637modR_89_R",15,"Demodex",4949,0.0030309153364316,"Eukaryota","18S",700,600,"Test"
"595","18S9modF_88_F.18S637modR_89_R",10,"Elliptochloris",4949,0.00202061022428774,"Eukaryota","18S",700,600,"Test"
"596","18S9modF_88_F.18S637modR_89_R",5,"Eocercomonas",4949,0.00101030511214387,"Eukaryota","18S",700,600,"Test"
"597","18S9modF_88_F.18S637modR_89_R",196,"Eucoleus",4949,0.0396039603960396,"Eukaryota","18S",700,600,"Test"
"598","18S9modF_88_F.18S637modR_89_R",11,"Eurotium",4949,0.00222267124671651,"Eukaryota","18S",700,600,"Test"
"599","18S9modF_88_F.18S637modR_89_R",88,"Gregarina",4949,0.0177813699737321,"Eukaryota","18S",700,600,"Test"
"600","18S9modF_88_F.18S637modR_89_R",221,"Hammondia",4949,0.0446554859567589,"Eukaryota","18S",700,600,"Test"
"601","18S9modF_88_F.18S637modR_89_R",123,"Hanseniaspora",4949,0.0248535057587391,"Eukaryota","18S",700,600,"Test"
"602","18S9modF_88_F.18S637modR_89_R",84,"Heteromita",4949,0.016973125884017,"Eukaryota","18S",700,600,"Test"
"603","18S9modF_88_F.18S637modR_89_R",2,"Holtermannia",4949,0.000404122044857547,"Eukaryota","18S",700,600,"Test"
"604","18S9modF_88_F.18S637modR_89_R",365,"Kazachstania",4949,0.0737522731865023,"Eukaryota","18S",700,600,"Test"
"605","18S9modF_88_F.18S637modR_89_R",13,"Knemidokoptes",4949,0.00262679329157406,"Eukaryota","18S",700,600,"Test"
"606","18S9modF_88_F.18S637modR_89_R",3,"Leucosporidium",4949,0.00060618306728632,"Eukaryota","18S",700,600,"Test"
"607","18S9modF_88_F.18S637modR_89_R",13,"Malassezia",4949,0.00262679329157406,"Eukaryota","18S",700,600,"Test"
"608","18S9modF_88_F.18S637modR_89_R",1303,"Mesocestoides",4949,0.263285512224692,"Eukaryota","18S",700,600,"Test"
"609","18S9modF_88_F.18S637modR_89_R",57,"Metschnikowia",4949,0.0115174782784401,"Eukaryota","18S",700,600,"Test"
"610","18S9modF_88_F.18S637modR_89_R",8,"Microascus",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"611","18S9modF_88_F.18S637modR_89_R",479,"Monocystis",4949,0.0967872297433825,"Eukaryota","18S",700,600,"Test"
"612","18S9modF_88_F.18S637modR_89_R",16,"Mortierella",4949,0.00323297635886038,"Eukaryota","18S",700,600,"Test"
"613","18S9modF_88_F.18S637modR_89_R",9,"Mrakia",4949,0.00181854920185896,"Eukaryota","18S",700,600,"Test"
"614","18S9modF_88_F.18S637modR_89_R",23,"Mucor",4949,0.00464740351586179,"Eukaryota","18S",700,600,"Test"
"615","18S9modF_88_F.18S637modR_89_R",8,"Mycena",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"616","18S9modF_88_F.18S637modR_89_R",13,"Mycotypha",4949,0.00262679329157406,"Eukaryota","18S",700,600,"Test"
"617","18S9modF_88_F.18S637modR_89_R",39,"Nectriopsis",4949,0.00788037987472217,"Eukaryota","18S",700,600,"Test"
"618","18S9modF_88_F.18S637modR_89_R",26,"Notodromas",4949,0.00525358658314811,"Eukaryota","18S",700,600,"Test"
"619","18S9modF_88_F.18S637modR_89_R",8,"Occultifur",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"620","18S9modF_88_F.18S637modR_89_R",1,"Onychocola",4949,0.000202061022428773,"Eukaryota","18S",700,600,"Test"
"621","18S9modF_88_F.18S637modR_89_R",6,"Oocystis",4949,0.00121236613457264,"Eukaryota","18S",700,600,"Test"
"622","18S9modF_88_F.18S637modR_89_R",8,"Paraenchelys",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"623","18S9modF_88_F.18S637modR_89_R",78,"Paramicrosporidium",4949,0.0157607597494443,"Eukaryota","18S",700,600,"Test"
"624","18S9modF_88_F.18S637modR_89_R",234,"Penicillium",4949,0.047282279248333,"Eukaryota","18S",700,600,"Test"
"625","18S9modF_88_F.18S637modR_89_R",43,"Phallus",4949,0.00868862396443726,"Eukaryota","18S",700,600,"Test"
"626","18S9modF_88_F.18S637modR_89_R",16,"Phyllosiphon",4949,0.00323297635886038,"Eukaryota","18S",700,600,"Test"
"627","18S9modF_88_F.18S637modR_89_R",25,"Piskurozyma",4949,0.00505152556071934,"Eukaryota","18S",700,600,"Test"
"628","18S9modF_88_F.18S637modR_89_R",2,"Prototheca",4949,0.000404122044857547,"Eukaryota","18S",700,600,"Test"
"629","18S9modF_88_F.18S637modR_89_R",10,"Quercus",4949,0.00202061022428774,"Eukaryota","18S",700,600,"Test"
"630","18S9modF_88_F.18S637modR_89_R",7,"Rhizophydium",4949,0.00141442715700141,"Eukaryota","18S",700,600,"Test"
"631","18S9modF_88_F.18S637modR_89_R",87,"Rhizopogon",4949,0.0175793089513033,"Eukaryota","18S",700,600,"Test"
"632","18S9modF_88_F.18S637modR_89_R",40,"Rhodotorula",4949,0.00808244089715094,"Eukaryota","18S",700,600,"Test"
"633","18S9modF_88_F.18S637modR_89_R",6,"Rosa",4949,0.00121236613457264,"Eukaryota","18S",700,600,"Test"
"634","18S9modF_88_F.18S637modR_89_R",3,"Salix",4949,0.00060618306728632,"Eukaryota","18S",700,600,"Test"
"635","18S9modF_88_F.18S637modR_89_R",8,"Sarcocystis",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"636","18S9modF_88_F.18S637modR_89_R",35,"Scopulariopsis",4949,0.00707213578500707,"Eukaryota","18S",700,600,"Test"
"637","18S9modF_88_F.18S637modR_89_R",8,"Stylocephalus",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"638","18S9modF_88_F.18S637modR_89_R",5,"Talaromyces",4949,0.00101030511214387,"Eukaryota","18S",700,600,"Test"
"639","18S9modF_88_F.18S637modR_89_R",236,"Tausonia",4949,0.0476864012931905,"Eukaryota","18S",700,600,"Test"
"640","18S9modF_88_F.18S637modR_89_R",9,"Trebouxia",4949,0.00181854920185896,"Eukaryota","18S",700,600,"Test"
"641","18S9modF_88_F.18S637modR_89_R",8,"Trichoderma",4949,0.00161648817943019,"Eukaryota","18S",700,600,"Test"
"642","18S9modF_88_F.18S637modR_89_R",4,"Vigna",4949,0.000808244089715094,"Eukaryota","18S",700,600,"Test"
"643","18S9modF_88_F.18S637modR_89_R",4,"Wallemia",4949,0.000808244089715094,"Eukaryota","18S",700,600,"Test"
"644","18S9modF_88_F.18S637modR_89_R",4,"Yarrowia",4949,0.000808244089715094,"Eukaryota","18S",700,600,"Test"
"645","27M_F_98_F.CCR_98_R",17,"Acinetobacter",203584,8.35036152153411e-05,"Bacteria","16S",400,300,"Test"
"646","27M_F_98_F.CCR_98_R",265,"Actinomyces",203584,0.0013016740018862,"Bacteria","16S",400,300,"Test"
"647","27M_F_98_F.CCR_98_R",3,"Actinomycetospora",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"648","27M_F_98_F.CCR_98_R",4,"Adlercreutzia",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"649","27M_F_98_F.CCR_98_R",152,"Aeromonas",203584,0.000746620559572462,"Bacteria","16S",400,300,"Test"
"650","27M_F_98_F.CCR_98_R",224,"Agathobaculum",203584,0.00110028292989626,"Bacteria","16S",400,300,"Test"
"651","27M_F_98_F.CCR_98_R",238,"Alistipes",203584,0.00116905061301478,"Bacteria","16S",400,300,"Test"
"652","27M_F_98_F.CCR_98_R",3199,"Allobaculum",203584,0.015713415592581,"Bacteria","16S",400,300,"Test"
"653","27M_F_98_F.CCR_98_R",1559,"Anaerobiospirillum",203584,0.00765777271298334,"Bacteria","16S",400,300,"Test"
"654","27M_F_98_F.CCR_98_R",19,"Anaerofilum",203584,9.33275699465577e-05,"Bacteria","16S",400,300,"Test"
"655","27M_F_98_F.CCR_98_R",12,"Anaeromassilibacillus",203584,5.89437283872996e-05,"Bacteria","16S",400,300,"Test"
"656","27M_F_98_F.CCR_98_R",96,"Anaerostipes",203584,0.000471549827098397,"Bacteria","16S",400,300,"Test"
"657","27M_F_98_F.CCR_98_R",5,"Anaerotignum",203584,2.45598868280415e-05,"Bacteria","16S",400,300,"Test"
"658","27M_F_98_F.CCR_98_R",206,"Arthrobacter",203584,0.00101186733731531,"Bacteria","16S",400,300,"Test"
"659","27M_F_98_F.CCR_98_R",12494,"Bacteroides",203584,0.0613702452059101,"Bacteria","16S",400,300,"Test"
"660","27M_F_98_F.CCR_98_R",139,"Beduini",203584,0.000682764853819554,"Bacteria","16S",400,300,"Test"
"661","27M_F_98_F.CCR_98_R",54,"Bifidobacterium",203584,0.000265246777742848,"Bacteria","16S",400,300,"Test"
"662","27M_F_98_F.CCR_98_R",14274,"Blautia",203584,0.0701135649166929,"Bacteria","16S",400,300,"Test"
"663","27M_F_98_F.CCR_98_R",8,"Brachymonas",203584,3.92958189248664e-05,"Bacteria","16S",400,300,"Test"
"664","27M_F_98_F.CCR_98_R",25,"Brevibacterium",203584,0.000122799434140207,"Bacteria","16S",400,300,"Test"
"665","27M_F_98_F.CCR_98_R",3,"Brochothrix",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"666","27M_F_98_F.CCR_98_R",1010,"Butyricicoccus",203584,0.00496109713926438,"Bacteria","16S",400,300,"Test"
"667","27M_F_98_F.CCR_98_R",58,"Butyricimonas",203584,0.000284894687205281,"Bacteria","16S",400,300,"Test"
"668","27M_F_98_F.CCR_98_R",156,"Campylobacter",203584,0.000766268469034895,"Bacteria","16S",400,300,"Test"
