"","Primer_name","Family","Reads","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"1243","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Golubeviaceae",22,110213,0.000199613475724279,"Eukaryota","28S",500,400,"Test"
"1244","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Gomphaceae",33,110213,0.000299420213586419,"Eukaryota","28S",500,400,"Test"
"1245","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Gromochytriaceae",20,110213,0.000181466796112981,"Eukaryota","28S",500,400,"Test"
"1246","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Haematococcaceae",1432,110213,0.0129930226016895,"Eukaryota","28S",500,400,"Test"
"1247","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Heteropediaceae",15,110213,0.000136100097084736,"Eukaryota","28S",500,400,"Test"
"1248","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Hydnodontaceae",278,110213,0.00252238846597044,"Eukaryota","28S",500,400,"Test"
"1249","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Hygrophoraceae",9,110213,8.16600582508416e-05,"Eukaryota","28S",500,400,"Test"
"1250","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Hymenochaetaceae",598,110213,0.00542585720377814,"Eukaryota","28S",500,400,"Test"
"1251","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Hymenogastraceae",15,110213,0.000136100097084736,"Eukaryota","28S",500,400,"Test"
"1252","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Incrustoporiaceae",10,110213,9.07333980564906e-05,"Eukaryota","28S",500,400,"Test"
"1253","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Klebsormidiaceae",41,110213,0.000372006932031612,"Eukaryota","28S",500,400,"Test"
"1254","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Koliellaceae",242,110213,0.00219574823296707,"Eukaryota","28S",500,400,"Test"
"1255","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Kondoaceae",731,110213,0.00663261139792946,"Eukaryota","28S",500,400,"Test"
"1256","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Lachnocladiaceae",68,110213,0.000616987106784136,"Eukaryota","28S",500,400,"Test"
"1257","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Lecudinidae",1251,110213,0.011350748096867,"Eukaryota","28S",500,400,"Test"
"1258","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Leucosporidiaceae",472,110213,0.00428261638826636,"Eukaryota","28S",500,400,"Test"
"1259","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Lichtheimiaceae",1664,110213,0.0150980374366,"Eukaryota","28S",500,400,"Test"
"1260","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Lobulomycetaceae",44,110213,0.000399226951448559,"Eukaryota","28S",500,400,"Test"
"1261","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Lycoperdaceae",376,110213,0.00341157576692405,"Eukaryota","28S",500,400,"Test"
"1262","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Malasseziaceae",2212,110213,0.0200702276500957,"Eukaryota","28S",500,400,"Test"
"1263","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Megascolecidae",24925,110213,0.226152994655803,"Eukaryota","28S",500,400,"Test"
"1264","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Melampsoraceae",90,110213,0.000816600582508416,"Eukaryota","28S",500,400,"Test"
"1265","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Melanogastraceae",1396,110213,0.0126663823686861,"Eukaryota","28S",500,400,"Test"
"1266","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Meripilaceae",37,110213,0.000335713572809015,"Eukaryota","28S",500,400,"Test"
"1267","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Metschnikowiaceae",531,110213,0.00481794343679965,"Eukaryota","28S",500,400,"Test"
"1268","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Moniliellaceae",3,110213,2.72200194169472e-05,"Eukaryota","28S",500,400,"Test"
"1269","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Monodopsidaceae",146,110213,0.00132470761162476,"Eukaryota","28S",500,400,"Test"
"1270","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Mortierellaceae",2198,110213,0.0199432008928166,"Eukaryota","28S",500,400,"Test"
"1271","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Mrakiaceae",2391,110213,0.0216943554753069,"Eukaryota","28S",500,400,"Test"
"1272","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Mucoraceae",9268,110213,0.0840917133187555,"Eukaryota","28S",500,400,"Test"
"1273","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Mycenaceae",9,110213,8.16600582508416e-05,"Eukaryota","28S",500,400,"Test"
"1274","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Mychonastaceae",34,110213,0.000308493553392068,"Eukaryota","28S",500,400,"Test"
"1275","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Nowakowskiellaceae",56,110213,0.000508107029116347,"Eukaryota","28S",500,400,"Test"
"1276","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Olpidiaceae",24,110213,0.000217760155335577,"Eukaryota","28S",500,400,"Test"
"1277","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Panagrolaimidae",2,110213,1.81466796112981e-05,"Eukaryota","28S",500,400,"Test"
"1278","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Paraphysomonadaceae",238,110213,0.00215945487374448,"Eukaryota","28S",500,400,"Test"
"1279","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Phallaceae",234,110213,0.00212316151452188,"Eukaryota","28S",500,400,"Test"
"1280","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Physalacriaceae",10,110213,9.07333980564906e-05,"Eukaryota","28S",500,400,"Test"
"1281","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Pinaceae",286,110213,0.00259497518441563,"Eukaryota","28S",500,400,"Test"
"1282","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Piskurozymaceae",101,110213,0.000916407320370555,"Eukaryota","28S",500,400,"Test"
"1283","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Plectidae",25,110213,0.000226833495141227,"Eukaryota","28S",500,400,"Test"
"1284","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Pluteaceae",15,110213,0.000136100097084736,"Eukaryota","28S",500,400,"Test"
"1285","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Polyporaceae",122,110213,0.00110694745628919,"Eukaryota","28S",500,400,"Test"
"1286","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Powellomycetaceae",417,110213,0.00378358269895566,"Eukaryota","28S",500,400,"Test"
"1287","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Psathyrellaceae",391,110213,0.00354767586400878,"Eukaryota","28S",500,400,"Test"
"1288","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Pseudomuriellaceae",66,110213,0.000598840427172838,"Eukaryota","28S",500,400,"Test"
"1289","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Pterulaceae",3,110213,2.72200194169472e-05,"Eukaryota","28S",500,400,"Test"
"1290","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Pucciniaceae",24,110213,0.000217760155335577,"Eukaryota","28S",500,400,"Test"
"1291","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhabditidae",13,110213,0.000117953417473438,"Eukaryota","28S",500,400,"Test"
"1292","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhizophydiaceae",40,110213,0.000362933592225962,"Eukaryota","28S",500,400,"Test"
"1293","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhizopodaceae",28,110213,0.000254053514558174,"Eukaryota","28S",500,400,"Test"
"1294","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhizopogonaceae",3369,110213,0.0305680818052317,"Eukaryota","28S",500,400,"Test"
"1295","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhoicospheniaceae",10,110213,9.07333980564906e-05,"Eukaryota","28S",500,400,"Test"
"1296","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rhynchogastremataceae",303,110213,0.00274922196111167,"Eukaryota","28S",500,400,"Test"
"1297","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Rosaceae",42,110213,0.000381080271837261,"Eukaryota","28S",500,400,"Test"
"1298","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sandonidae",2976,110213,0.0270022592616116,"Eukaryota","28S",500,400,"Test"
"1299","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sarcocystidae",8436,110213,0.0765426946004555,"Eukaryota","28S",500,400,"Test"
"1300","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Scenedesmaceae",1410,110213,0.0127934091259652,"Eukaryota","28S",500,400,"Test"
"1301","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Schizochlamydaceae",45,110213,0.000408300291254208,"Eukaryota","28S",500,400,"Test"
"1302","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Schroederiaceae",30,110213,0.000272200194169472,"Eukaryota","28S",500,400,"Test"
"1303","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sclerodermataceae",44,110213,0.000399226951448559,"Eukaryota","28S",500,400,"Test"
"1304","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sebacinaceae",5,110213,4.53666990282453e-05,"Eukaryota","28S",500,400,"Test"
"1305","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Serpulaceae",4,110213,3.62933592225962e-05,"Eukaryota","28S",500,400,"Test"
"1306","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sphaerobolaceae",153,110213,0.00138822099026431,"Eukaryota","28S",500,400,"Test"
"1307","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sphaerosporidae",391,110213,0.00354767586400878,"Eukaryota","28S",500,400,"Test"
"1308","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Sporidiobolaceae",6241,110213,0.0566267137270558,"Eukaryota","28S",500,400,"Test"
"1309","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Strophariaceae",1208,110213,0.0109605944852241,"Eukaryota","28S",500,400,"Test"
"1310","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Symmetrosporaceae",612,110213,0.00555288396105723,"Eukaryota","28S",500,400,"Test"
"1311","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Syndiniaceae",2,110213,1.81466796112981e-05,"Eukaryota","28S",500,400,"Test"
"1312","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Thaumatomastigidae",656,110213,0.00595211091250578,"Eukaryota","28S",500,400,"Test"
"1313","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Thelephoraceae",180,110213,0.00163320116501683,"Eukaryota","28S",500,400,"Test"
"1314","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Tremellaceae",141,110213,0.00127934091259652,"Eukaryota","28S",500,400,"Test"
"1315","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Tricholomataceae",485,110213,0.00440056980573979,"Eukaryota","28S",500,400,"Test"
"1316","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Trichosporonaceae",1218,110213,0.0110513278832806,"Eukaryota","28S",500,400,"Test"
"1317","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Trimorphomycetaceae",405,110213,0.00367470262128787,"Eukaryota","28S",500,400,"Test"
"1318","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Typhulaceae",113,110213,0.00102528739803834,"Eukaryota","28S",500,400,"Test"
"1319","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Umbelopsidaceae",22,110213,0.000199613475724279,"Eukaryota","28S",500,400,"Test"
"1320","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Urocystidaceae",34,110213,0.000308493553392068,"Eukaryota","28S",500,400,"Test"
"1321","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Ustilaginaceae",10,110213,9.07333980564906e-05,"Eukaryota","28S",500,400,"Test"
"1322","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Ustilentylomataceae",12,110213,0.000108880077667789,"Eukaryota","28S",500,400,"Test"
"1323","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Vahlkampfiidae",11,110213,9.98067378621397e-05,"Eukaryota","28S",500,400,"Test"
"1324","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Volvocaceae",7,110213,6.35133786395434e-05,"Eukaryota","28S",500,400,"Test"
"1325","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R","Wallemiaceae",85,110213,0.00077123388348017,"Eukaryota","28S",500,400,"Test"
"1326","Mach1_9_F.Mach2Gen_7_R","Actinocephalidae",21,9976,0.00210505212510024,"Eukaryota","18S",600,500,"Test"
"1327","Mach1_9_F.Mach2Gen_7_R","Angiostrongylidae",5041,9976,0.505312750601443,"Eukaryota","18S",600,500,"Test"
"1328","Mach1_9_F.Mach2Gen_7_R","Asteraceae",11,9976,0.00110264635124298,"Eukaryota","18S",600,500,"Test"
"1329","Mach1_9_F.Mach2Gen_7_R","Bracteacoccaceae",2,9976,0.000200481154771451,"Eukaryota","18S",600,500,"Test"
"1330","Mach1_9_F.Mach2Gen_7_R","Capillariidae",62,9976,0.006214915797915,"Eukaryota","18S",600,500,"Test"
"1331","Mach1_9_F.Mach2Gen_7_R","Cercomonadidae",14,9976,0.00140336808340016,"Eukaryota","18S",600,500,"Test"
"1332","Mach1_9_F.Mach2Gen_7_R","Chenopodiaceae",5,9976,0.000501202886928629,"Eukaryota","18S",600,500,"Test"
"1333","Mach1_9_F.Mach2Gen_7_R","Chlorellaceae",25,9976,0.00250601443464314,"Eukaryota","18S",600,500,"Test"
"1334","Mach1_9_F.Mach2Gen_7_R","Colpodellidae",15,9976,0.00150360866078589,"Eukaryota","18S",600,500,"Test"
"1335","Mach1_9_F.Mach2Gen_7_R","Crenosomatidae",843,9976,0.0845028067361668,"Eukaryota","18S",600,500,"Test"
"1336","Mach1_9_F.Mach2Gen_7_R","Cryptosporidiidae",96,9976,0.00962309542902967,"Eukaryota","18S",600,500,"Test"
"1337","Mach1_9_F.Mach2Gen_7_R","Debaryomycetaceae",25,9976,0.00250601443464314,"Eukaryota","18S",600,500,"Test"
"1338","Mach1_9_F.Mach2Gen_7_R","Desulfovibrionaceae",551,9976,0.0552325581395349,"Eukaryota","18S",600,500,"Test"
"1339","Mach1_9_F.Mach2Gen_7_R","Dicyrtomidae",44,9976,0.00441058540497193,"Eukaryota","18S",600,500,"Test"
"1340","Mach1_9_F.Mach2Gen_7_R","Diplostomatidae",14,9976,0.00140336808340016,"Eukaryota","18S",600,500,"Test"
"1341","Mach1_9_F.Mach2Gen_7_R","Dipodascaceae",40,9976,0.00400962309542903,"Eukaryota","18S",600,500,"Test"
"1342","Mach1_9_F.Mach2Gen_7_R","Enterococcaceae",92,9976,0.00922213311948677,"Eukaryota","18S",600,500,"Test"
"1343","Mach1_9_F.Mach2Gen_7_R","Ericaceae",8,9976,0.000801924619085806,"Eukaryota","18S",600,500,"Test"
"1344","Mach1_9_F.Mach2Gen_7_R","Erysipelotrichaceae",26,9976,0.00260625501202887,"Eukaryota","18S",600,500,"Test"
"1345","Mach1_9_F.Mach2Gen_7_R","Gregarinidae",9,9976,0.000902165196471532,"Eukaryota","18S",600,500,"Test"
"1346","Mach1_9_F.Mach2Gen_7_R","Heligmosomatidae",41,9976,0.00410986367281476,"Eukaryota","18S",600,500,"Test"
"1347","Mach1_9_F.Mach2Gen_7_R","Hypsibiidae",8,9976,0.000801924619085806,"Eukaryota","18S",600,500,"Test"
"1348","Mach1_9_F.Mach2Gen_7_R","Koliellaceae",5,9976,0.000501202886928629,"Eukaryota","18S",600,500,"Test"
"1349","Mach1_9_F.Mach2Gen_7_R","Lactobacillaceae",10,9976,0.00100240577385726,"Eukaryota","18S",600,500,"Test"
"1350","Mach1_9_F.Mach2Gen_7_R","Lamiaceae",44,9976,0.00441058540497193,"Eukaryota","18S",600,500,"Test"
"1351","Mach1_9_F.Mach2Gen_7_R","Leidyanidae",7,9976,0.00070168404170008,"Eukaryota","18S",600,500,"Test"
"1352","Mach1_9_F.Mach2Gen_7_R","Lichtheimiaceae",1,9976,0.000100240577385726,"Eukaryota","18S",600,500,"Test"
"1353","Mach1_9_F.Mach2Gen_7_R","Malasseziaceae",1,9976,0.000100240577385726,"Eukaryota","18S",600,500,"Test"
"1354","Mach1_9_F.Mach2Gen_7_R","Malvaceae",11,9976,0.00110264635124298,"Eukaryota","18S",600,500,"Test"
"1355","Mach1_9_F.Mach2Gen_7_R","Mesocestoididae",34,9976,0.00340817963111468,"Eukaryota","18S",600,500,"Test"
"1356","Mach1_9_F.Mach2Gen_7_R","Metastrongylidae",56,9976,0.00561347233360064,"Eukaryota","18S",600,500,"Test"
"1357","Mach1_9_F.Mach2Gen_7_R","Metschnikowiaceae",59,9976,0.00591419406575782,"Eukaryota","18S",600,500,"Test"
"1358","Mach1_9_F.Mach2Gen_7_R","Microascaceae",1,9976,0.000100240577385726,"Eukaryota","18S",600,500,"Test"
"1359","Mach1_9_F.Mach2Gen_7_R","Monocystidae",224,9976,0.0224538893344026,"Eukaryota","18S",600,500,"Test"
"1360","Mach1_9_F.Mach2Gen_7_R","Mortierellaceae",21,9976,0.00210505212510024,"Eukaryota","18S",600,500,"Test"
"1361","Mach1_9_F.Mach2Gen_7_R","Mrakiaceae",114,9976,0.0114274258219727,"Eukaryota","18S",600,500,"Test"
"1362","Mach1_9_F.Mach2Gen_7_R","Mucoraceae",1040,9976,0.104250200481155,"Eukaryota","18S",600,500,"Test"
"1363","Mach1_9_F.Mach2Gen_7_R","Myobiidae",3,9976,0.000300721732157177,"Eukaryota","18S",600,500,"Test"
"1364","Mach1_9_F.Mach2Gen_7_R","Onygenaceae",8,9976,0.000801924619085806,"Eukaryota","18S",600,500,"Test"
"1365","Mach1_9_F.Mach2Gen_7_R","Peptococcaceae",693,9976,0.0694667201283079,"Eukaryota","18S",600,500,"Test"
"1366","Mach1_9_F.Mach2Gen_7_R","Phycomycetaceae",22,9976,0.00220529270248597,"Eukaryota","18S",600,500,"Test"
"1367","Mach1_9_F.Mach2Gen_7_R","Pichiaceae",8,9976,0.000801924619085806,"Eukaryota","18S",600,500,"Test"
"1368","Mach1_9_F.Mach2Gen_7_R","Poaceae",10,9976,0.00100240577385726,"Eukaryota","18S",600,500,"Test"
"1369","Mach1_9_F.Mach2Gen_7_R","Rhabditidae",3,9976,0.000300721732157177,"Eukaryota","18S",600,500,"Test"
"1370","Mach1_9_F.Mach2Gen_7_R","Rhizopodaceae",6,9976,0.000601443464314354,"Eukaryota","18S",600,500,"Test"
"1371","Mach1_9_F.Mach2Gen_7_R","Rhizopogonaceae",38,9976,0.00380914194065758,"Eukaryota","18S",600,500,"Test"
"1372","Mach1_9_F.Mach2Gen_7_R","Rosaceae",115,9976,0.0115276663993585,"Eukaryota","18S",600,500,"Test"
"1373","Mach1_9_F.Mach2Gen_7_R","Ruminococcaceae",17,9976,0.00170408981555734,"Eukaryota","18S",600,500,"Test"
"1374","Mach1_9_F.Mach2Gen_7_R","Saccharomycetaceae",129,9976,0.0129310344827586,"Eukaryota","18S",600,500,"Test"
"1375","Mach1_9_F.Mach2Gen_7_R","Saccharomycodaceae",53,9976,0.00531275060144346,"Eukaryota","18S",600,500,"Test"
"1376","Mach1_9_F.Mach2Gen_7_R","Sarcocystidae",136,9976,0.0136327185244587,"Eukaryota","18S",600,500,"Test"
"1377","Mach1_9_F.Mach2Gen_7_R","Scenedesmaceae",8,9976,0.000801924619085806,"Eukaryota","18S",600,500,"Test"
"1378","Mach1_9_F.Mach2Gen_7_R","Stenophoridae",2,9976,0.000200481154771451,"Eukaryota","18S",600,500,"Test"
"1379","Mach1_9_F.Mach2Gen_7_R","Streptococcaceae",23,9976,0.00230553327987169,"Eukaryota","18S",600,500,"Test"
"1380","Mach1_9_F.Mach2Gen_7_R","Thelebolaceae",6,9976,0.000601443464314354,"Eukaryota","18S",600,500,"Test"
"1381","Mach1_9_F.Mach2Gen_7_R","Xanthomonadaceae",75,9976,0.00751804330392943,"Eukaryota","18S",600,500,"Test"
"1382","MarkN_10_F.Euk360_CR_21_R","Acanthamoebidae",26,43264,0.000600961538461538,"Eukaryota","18S",400,300,"Test"
"1383","MarkN_10_F.Euk360_CR_21_R","Acaridae",51,43264,0.00117880917159763,"Eukaryota","18S",400,300,"Test"
"1384","MarkN_10_F.Euk360_CR_21_R","Achipteriidae",9,43264,0.000208025147928994,"Eukaryota","18S",400,300,"Test"
"1385","MarkN_10_F.Euk360_CR_21_R","Amplistromataceae",3,43264,6.93417159763314e-05,"Eukaryota","18S",400,300,"Test"
"1386","MarkN_10_F.Euk360_CR_21_R","Apiaceae",10,43264,0.000231139053254438,"Eukaryota","18S",400,300,"Test"
"1387","MarkN_10_F.Euk360_CR_21_R","Arachnomycetaceae",3,43264,6.93417159763314e-05,"Eukaryota","18S",400,300,"Test"
"1388","MarkN_10_F.Euk360_CR_21_R","Botryidiopsidaceae",7,43264,0.000161797337278107,"Eukaryota","18S",400,300,"Test"
"1389","MarkN_10_F.Euk360_CR_21_R","Botryochloridaceae",9,43264,0.000208025147928994,"Eukaryota","18S",400,300,"Test"
"1390","MarkN_10_F.Euk360_CR_21_R","Brassicaceae",40,43264,0.000924556213017751,"Eukaryota","18S",400,300,"Test"
"1391","MarkN_10_F.Euk360_CR_21_R","Bulleraceae",36,43264,0.000832100591715976,"Eukaryota","18S",400,300,"Test"
"1392","MarkN_10_F.Euk360_CR_21_R","Bulleribasidiaceae",17,43264,0.000392936390532544,"Eukaryota","18S",400,300,"Test"
"1393","MarkN_10_F.Euk360_CR_21_R","Calliphoridae",2605,43264,0.0602117233727811,"Eukaryota","18S",400,300,"Test"
"1394","MarkN_10_F.Euk360_CR_21_R","Capillariidae",198,43264,0.00457655325443787,"Eukaryota","18S",400,300,"Test"
"1395","MarkN_10_F.Euk360_CR_21_R","Cecidomyiidae",48,43264,0.0011094674556213,"Eukaryota","18S",400,300,"Test"
"1396","MarkN_10_F.Euk360_CR_21_R","Cephalothecaceae",55,43264,0.00127126479289941,"Eukaryota","18S",400,300,"Test"
"1397","MarkN_10_F.Euk360_CR_21_R","Ceratocystidaceae",23,43264,0.000531619822485207,"Eukaryota","18S",400,300,"Test"
"1398","MarkN_10_F.Euk360_CR_21_R","Cercomonadidae",223,43264,0.00515440088757396,"Eukaryota","18S",400,300,"Test"
"1399","MarkN_10_F.Euk360_CR_21_R","Chaetomiaceae",8,43264,0.00018491124260355,"Eukaryota","18S",400,300,"Test"
"1400","MarkN_10_F.Euk360_CR_21_R","Chaetosphaeriaceae",143,43264,0.00330528846153846,"Eukaryota","18S",400,300,"Test"
"1401","MarkN_10_F.Euk360_CR_21_R","Chlamydomonadaceae",209,43264,0.00483080621301775,"Eukaryota","18S",400,300,"Test"
"1402","MarkN_10_F.Euk360_CR_21_R","Chlorellaceae",2654,43264,0.0613443047337278,"Eukaryota","18S",400,300,"Test"
"1403","MarkN_10_F.Euk360_CR_21_R","Chlorococcaceae",42,43264,0.000970784023668639,"Eukaryota","18S",400,300,"Test"
"1404","MarkN_10_F.Euk360_CR_21_R","Chromulinaceae",59,43264,0.00136372041420118,"Eukaryota","18S",400,300,"Test"
"1405","MarkN_10_F.Euk360_CR_21_R","Chytridiaceae",7,43264,0.000161797337278107,"Eukaryota","18S",400,300,"Test"
"1406","MarkN_10_F.Euk360_CR_21_R","Coccomyxaceae",17,43264,0.000392936390532544,"Eukaryota","18S",400,300,"Test"
"1407","MarkN_10_F.Euk360_CR_21_R","Colpodellidae",1194,43264,0.0275980029585799,"Eukaryota","18S",400,300,"Test"
"1408","MarkN_10_F.Euk360_CR_21_R","Convolvulaceae",50,43264,0.00115569526627219,"Eukaryota","18S",400,300,"Test"
"1409","MarkN_10_F.Euk360_CR_21_R","Cordycipitaceae",86,43264,0.00198779585798817,"Eukaryota","18S",400,300,"Test"
"1410","MarkN_10_F.Euk360_CR_21_R","Cryptococcaceae",20,43264,0.000462278106508876,"Eukaryota","18S",400,300,"Test"
"1411","MarkN_10_F.Euk360_CR_21_R","Cryptosporidiidae",402,43264,0.0092917899408284,"Eukaryota","18S",400,300,"Test"
"1412","MarkN_10_F.Euk360_CR_21_R","Cunninghamellaceae",101,43264,0.00233450443786982,"Eukaryota","18S",400,300,"Test"
"1413","MarkN_10_F.Euk360_CR_21_R","Cyperaceae",30,43264,0.000693417159763314,"Eukaryota","18S",400,300,"Test"
"1414","MarkN_10_F.Euk360_CR_21_R","Cyprididae",26,43264,0.000600961538461538,"Eukaryota","18S",400,300,"Test"
"1415","MarkN_10_F.Euk360_CR_21_R","Debaryomycetaceae",483,43264,0.0111640162721893,"Eukaryota","18S",400,300,"Test"
"1416","MarkN_10_F.Euk360_CR_21_R","Demodicidae",46,43264,0.00106323964497041,"Eukaryota","18S",400,300,"Test"
"1417","MarkN_10_F.Euk360_CR_21_R","Densosporaceae",6,43264,0.000138683431952663,"Eukaryota","18S",400,300,"Test"
"1418","MarkN_10_F.Euk360_CR_21_R","Desmidiaceae",10,43264,0.000231139053254438,"Eukaryota","18S",400,300,"Test"
"1419","MarkN_10_F.Euk360_CR_21_R","Dipodascaceae",921,43264,0.0212879068047337,"Eukaryota","18S",400,300,"Test"
"1420","MarkN_10_F.Euk360_CR_21_R","Dothioraceae",67,43264,0.00154863165680473,"Eukaryota","18S",400,300,"Test"
"1421","MarkN_10_F.Euk360_CR_21_R","Drosophilidae",24,43264,0.000554733727810651,"Eukaryota","18S",400,300,"Test"
"1422","MarkN_10_F.Euk360_CR_21_R","Dryopteridaceae",8,43264,0.00018491124260355,"Eukaryota","18S",400,300,"Test"
"1423","MarkN_10_F.Euk360_CR_21_R","Ebriidae",10,43264,0.000231139053254438,"Eukaryota","18S",400,300,"Test"
"1424","MarkN_10_F.Euk360_CR_21_R","Echinamoebidae",8,43264,0.00018491124260355,"Eukaryota","18S",400,300,"Test"
"1425","MarkN_10_F.Euk360_CR_21_R","Eimeriidae",58,43264,0.00134060650887574,"Eukaryota","18S",400,300,"Test"
"1426","MarkN_10_F.Euk360_CR_21_R","Enterocytozoonidae",12,43264,0.000277366863905325,"Eukaryota","18S",400,300,"Test"
"1427","MarkN_10_F.Euk360_CR_21_R","Fabaceae",160,43264,0.00369822485207101,"Eukaryota","18S",400,300,"Test"
"1428","MarkN_10_F.Euk360_CR_21_R","Fagaceae",157,43264,0.00362888313609467,"Eukaryota","18S",400,300,"Test"
"1429","MarkN_10_F.Euk360_CR_21_R","Filobasidiaceae",40,43264,0.000924556213017751,"Eukaryota","18S",400,300,"Test"
